zinc_id,smiles
ZINC000000797872,COC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)[C@@H]1c1ccc(-c2ccccc2[N+](=O)[O-])o1
ZINC000000797873,COC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)[C@H]1c1ccc(-c2ccccc2[N+](=O)[O-])o1
ZINC000000797880,COC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)[C@@H]1c1ccc(OCc2ccccc2F)c(OC)c1
ZINC000000797881,COC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)[C@H]1c1ccc(OCc2ccccc2F)c(OC)c1
ZINC000000797884,COC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)[C@@H]1c1ccc(OCc2ccc(C(=O)O)cc2)cc1
ZINC000000797885,COC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)[C@H]1c1ccc(OCc2ccc(C(=O)O)cc2)cc1
ZINC000000797886,COC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)[C@@H]1c1ccc(-c2ccc([N+](=O)[O-])cc2Br)o1
ZINC000000797887,COC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)[C@H]1c1ccc(-c2ccc([N+](=O)[O-])cc2Br)o1
ZINC000000797888,COC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)[C@@H]1c1ccc(O)c(OC)c1
ZINC000000797889,COC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)[C@H]1c1ccc(O)c(OC)c1
ZINC000000797890,COC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)[C@@H]1c1cc2c(cc1Br)OCO2
ZINC000000797891,COC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)[C@H]1c1cc2c(cc1Br)OCO2
ZINC000000797892,COC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)[C@@H]1c1ccc(-c2cc(Cl)ccc2Cl)o1
ZINC000000797893,COC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)[C@H]1c1ccc(-c2cc(Cl)ccc2Cl)o1
ZINC000000797894,COC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)[C@@H]1c1cc(Cl)c(OCc2ccc([N+](=O)[O-])cc2)c(OC)c1
ZINC000000797895,COC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)[C@H]1c1cc(Cl)c(OCc2ccc([N+](=O)[O-])cc2)c(OC)c1
ZINC000000797901,COC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)[C@@H]1c1ccc(OCc2ccc(F)cc2)cc1
ZINC000000797902,COC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)[C@H]1c1ccc(OCc2ccc(F)cc2)cc1
ZINC000000798034,Cc1ccc(C)c(C(=O)C2=C(O)C(=O)N(CCN3CCOCC3)[C@H]2c2ccco2)c1
ZINC000000798035,Cc1ccc(C)c(C(=O)C2=C(O)C(=O)N(CCN3CCOCC3)[C@@H]2c2ccco2)c1
ZINC000000798044,Cc1ccc(C)c(C(=O)C2=C(O)C(=O)N(Cc3cccnc3)[C@H]2c2ccncc2)c1
ZINC000000798045,Cc1ccc(C)c(C(=O)C2=C(O)C(=O)N(Cc3cccnc3)[C@@H]2c2ccncc2)c1
ZINC000000798048,Cc1ccc(C)c(C(=O)C2=C(O)C(=O)N(Cc3cccnc3)[C@H]2c2ccco2)c1
ZINC000000798049,Cc1ccc(C)c(C(=O)C2=C(O)C(=O)N(Cc3cccnc3)[C@@H]2c2ccco2)c1
ZINC000000798050,Cc1ccc(C)c(C(=O)C2=C(O)C(=O)N(Cc3ccco3)[C@H]2c2cccnc2)c1
ZINC000000798051,Cc1ccc(C)c(C(=O)C2=C(O)C(=O)N(Cc3ccco3)[C@@H]2c2cccnc2)c1
ZINC000000798061,Cc1ccc(C)c(C(=O)C2=C(O)C(=O)N(CCCn3ccnc3)[C@@H]2c2ccco2)c1
ZINC000000798062,Cc1ccc(C)c(C(=O)C2=C(O)C(=O)N(CCCn3ccnc3)[C@H]2c2ccc(C)o2)c1
ZINC000000798063,Cc1ccc(C)c(C(=O)C2=C(O)C(=O)N(CCCn3ccnc3)[C@@H]2c2ccc(C)o2)c1
ZINC000000798158,C=CCN1C(=O)[C@@H](C(=O)Nc2ccccc2)[C@H]2C[C@]1(C)Oc1ccccc12
ZINC000000798402,C=CCn1c(N)cc(=O)nc1SCC(=O)Nc1ccc(Cl)cc1
ZINC000000798408,C=CCn1c(N)cc(=O)nc1S[C@@H](C)C(=O)Nc1ccc(Cl)cc1
ZINC000000798409,C=CCn1c(N)cc(=O)nc1S[C@H](C)C(=O)Nc1ccc(Cl)cc1
ZINC000000798419,C=CCn1c(N)cc(=O)nc1S[C@@H](C)C(=O)Nc1ccccc1
ZINC000000798420,C=CCn1c(N)cc(=O)nc1S[C@H](C)C(=O)Nc1ccccc1
ZINC000000798429,C=CCn1c(N)cc(=O)nc1S[C@@H](C)C(=O)Nc1cccc2ccccc12
ZINC000000798430,C=CCn1c(N)cc(=O)nc1S[C@H](C)C(=O)Nc1cccc2ccccc12
ZINC000000798811,COc1cc(Br)cc(/C=N/c2cccc(-c3nc4ccccc4o3)c2)c1O
ZINC000000798813,COc1cc([N+](=O)[O-])cc(/C=N/c2ccc3oc(-c4ccc(C)cc4C)nc3c2)c1O
ZINC000000798967,N#Cc1c(C(F)(F)F)cc(-c2ccc(Cl)cc2)nc1SCC(=O)O
ZINC000000798981,O=C(C1=C(O)C(=O)N(C[C@H]2CCCO2)[C@H]1c1cccc(Cl)c1)c1ccco1
ZINC000000798982,O=C(C1=C(O)C(=O)N(C[C@H]2CCCO2)[C@@H]1c1cccc(Cl)c1)c1ccco1
ZINC000000798984,O=C(C1=C(O)C(=O)N(C[C@@H]2CCCO2)[C@@H]1c1cccc(Cl)c1)c1ccco1
ZINC000000798985,O=C(C1=C(O)C(=O)N(Cc2ccco2)[C@H]1c1cccc(O)c1)c1ccco1
ZINC000000798987,O=C(C1=C(O)C(=O)N(Cc2ccco2)[C@@H]1c1cccc(O)c1)c1ccco1
ZINC000000798988,COC(=O)c1ccc([C@H]2C(C(=O)c3ccco3)=C(O)C(=O)N2Cc2ccco2)cc1
ZINC000000798989,COC(=O)c1ccc([C@@H]2C(C(=O)c3ccco3)=C(O)C(=O)N2Cc2ccco2)cc1
ZINC000000799001,N#Cc1c(C(F)(F)F)cc(-c2ccc(F)cc2)nc1SCC(=O)O
ZINC000000799002,Cc1ccc(-c2cc(C(F)(F)F)c(C#N)c(SCC(=O)O)n2)cc1
ZINC000000799022,Cc1ccc(C(=O)C2=C(O)C(=O)N(C[C@H]3CCCO3)[C@H]2c2ccccc2F)o1
ZINC000000799023,Cc1ccc(C(=O)C2=C(O)C(=O)N(C[C@H]3CCCO3)[C@@H]2c2ccccc2F)o1
ZINC000000799024,Cc1ccc(C(=O)C2=C(O)C(=O)N(C[C@@H]3CCCO3)[C@H]2c2ccccc2F)o1
ZINC000000799025,Cc1ccc(C(=O)C2=C(O)C(=O)N(C[C@@H]3CCCO3)[C@@H]2c2ccccc2F)o1
ZINC000000799057,CCOC(=O)CSc1nc(-c2ccc(F)cc2)cc(C(F)(F)F)c1C#N
ZINC000000799093,C/C=N\c1nc2ccccc2s1
ZINC000000799106,C/C(Cc1ccc2c(c1)OCO2)=N/N=c1/sc2ccccc2n1C
ZINC000000799109,C/C(Cc1ccc2c(c1)OCO2)=N/N=c1\sc2ccccc2n1C
ZINC000000799116,Cc1cc(I)ccc1N/N=C1/C(=O)N(C(N)=S)N=C1c1ccccc1
ZINC000000799130,O=C(ON1C(=O)[C@H]2C3c4ccccc4C(c4ccccc43)[C@@H]2C1=O)c1ccccc1
ZINC000000799131,O=C(ON1C(=O)[C@@H]2C3c4ccccc4C(c4ccccc43)[C@H]2C1=O)c1ccccc1
ZINC000000799132,O=C(ON1C(=O)[C@H]2C3c4ccccc4C(c4ccccc43)[C@H]2C1=O)c1ccccc1
ZINC000000799207,N#Cc1c(C(F)(F)F)cc(-c2cccs2)nc1SCc1ccc([N+](=O)[O-])cc1
ZINC000000799208,N#Cc1c(C(F)(F)F)cc(-c2ccccc2)nc1SCc1ccc([N+](=O)[O-])cc1
ZINC000000799210,N#Cc1c(C(F)(F)F)cc(-c2ccccc2)nc1SCc1ccccc1[N+](=O)[O-]
ZINC000000799232,CC1(C)CC(Nc2nc(Cl)c(C#N)c(Cl)c2Cl)CC(C)(C)N1
ZINC000000799292,Cc1c(C(=O)Nc2sc3c(c2C#N)CC[C@@H](C)C3)cccc1[N+](=O)[O-]
ZINC000000799324,C[C@H]1CCc2c(sc(NC(=O)c3ccc(Cl)cc3Cl)c2C#N)C1
ZINC000000799325,C[C@@H]1CCc2c(sc(NC(=O)c3ccc(Cl)cc3Cl)c2C#N)C1
ZINC000000799363,CC(C)c1nnc(N2C(=O)C(O)=C(C(=O)c3ccco3)[C@@H]2c2cccnc2)s1
ZINC000000799365,CC(C)c1nnc(N2C(=O)C(O)=C(C(=O)c3ccco3)[C@H]2c2cccnc2)s1
ZINC000000799376,Cc1ccc(C(=O)C2=C(O)C(=O)N(c3nnc(C(C)C)s3)[C@H]2c2ccc(O)cc2)o1
ZINC000000799377,Cc1ccc(C(=O)C2=C(O)C(=O)N(c3nnc(C(C)C)s3)[C@@H]2c2ccc(O)cc2)o1
ZINC000000799378,Cc1ccc(C(=O)C2=C(O)C(=O)N(c3nnc(C(C)C)s3)[C@H]2c2cccnc2)o1
ZINC000000799379,Cc1ccc(C(=O)C2=C(O)C(=O)N(c3nnc(C(C)C)s3)[C@@H]2c2cccnc2)o1
ZINC000000799380,CC(C)c1nnc(N2C(=O)C(O)=C(C(=O)c3ccc(F)cc3)[C@@H]2c2cccnc2)s1
ZINC000000799381,CC(C)c1nnc(N2C(=O)C(O)=C(C(=O)c3ccc(F)cc3)[C@H]2c2cccnc2)s1
ZINC000000799540,Oc1ccc2ccccc2c1/C=N/c1ccc(I)cc1
ZINC000000799751,Cc1cc(/C=N/c2ccc(C(=O)O)cc2)c(C)n1-c1ccc(Cl)cc1
ZINC000000799754,Cc1cc(/C=N/c2ccc3ncccc3c2)c(C)n1-c1ccc(Cl)cc1
ZINC000000799762,Cc1cc(/C=N/c2ccc3ncccc3c2)c(C)n1-c1ccc([N+](=O)[O-])cc1
ZINC000000799766,Cc1cc(/C=N/c2ccc(C(=O)O)cc2)c(C)n1-c1ccc(Cl)c(Cl)c1
ZINC000000799768,Cc1cc(/C=N/c2ccc3ncccc3c2)c(C)n1-c1ccc(Cl)c(Cl)c1
ZINC000000799888,Cc1sc2nc(C)n(/N=C/c3cc(Br)ccc3O)c(=O)c2c1C
ZINC000000799890,Cc1sc2nc(C)n(/N=C/c3ccc(Br)cc3)c(=O)c2c1C
ZINC000000799893,C[C@H]1CCc2c(sc(/N=C/c3cc(Br)ccc3O)c2C#N)C1
ZINC000000799895,C[C@@H]1CCc2c(sc(/N=C/c3cc(Br)ccc3O)c2C#N)C1
ZINC000000799897,COc1c(Cl)cc(Cl)cc1/C=N/c1sc2c(c1C#N)CC[C@H](C)C2
ZINC000000799899,COc1c(Cl)cc(Cl)cc1/C=N/c1sc2c(c1C#N)CC[C@@H](C)C2
ZINC000000799903,CCOC(=O)c1c(/N=C/c2cccc([N+](=O)[O-])c2)sc2c1CC[C@H](C)C2
ZINC000000799904,CCOC(=O)c1c(/N=C/c2cccc([N+](=O)[O-])c2)sc2c1CC[C@@H](C)C2
ZINC000000799906,O=[N+]([O-])c1ccc(/C=N/c2nc(-c3ccc(Br)cc3)cs2)cc1
ZINC000000799908,CN(C)c1ccc(/C=N/c2nc(-c3ccc(Br)cc3)cs2)cc1
ZINC000000799926,Oc1ccccc1/C=N/c1nc(-c2ccc(Br)cc2)cs1
ZINC000000799936,COc1ccc(OC/C(O)=N/S(=O)(=O)c2ccc(Cl)cc2)cc1
ZINC000000800343,N#CCC(=O)N1CCN(c2ccccc2)CC1
ZINC000000800365,Cc1nc2cc(/N=C(\O)Nc3ccc(N4CCOCC4)cc3)ccc2o1
ZINC000000800380,COC(=O)C1=C(N)OC2=C(C(=O)CCC2)[C@@H]1c1ccc(OCc2ccccc2)c(OC)c1
ZINC000000800381,COC(=O)C1=C(N)OC2=C(C(=O)CCC2)[C@H]1c1ccc(OCc2ccccc2)c(OC)c1
ZINC000000800710,COC(=O)c1sc(NC(=O)c2ccc(Cn3cc(Cl)cn3)o2)c(C#N)c1C
ZINC000000800728,N#Cc1c(NC(=O)c2ccc(Cn3cc(Cl)cn3)cc2)sc2c1CCCC2
ZINC000000800734,N#Cc1c(NC(=O)c2ccc(Cn3cc(Cl)cn3)o2)sc2c1CCCC2
ZINC000000800741,C=CCc1ccc(OCc2ccc(C(=O)Nc3ccc4c(c3)OCCO4)o2)c(OC)c1
ZINC000000800766,C[C@H](Oc1ccccc1)C(=O)Nc1sc2c(c1C#N)CCCC2
ZINC000000800767,C[C@@H](Oc1ccccc1)C(=O)Nc1sc2c(c1C#N)CCCC2
ZINC000000800950,O=S(=O)(Nc1ncccn1)c1ccc(/N=C(\O)c2ccc(Br)cc2)cc1
ZINC000000801004,CCOC(=O)c1sc(NC(=O)C2=CC(=O)c3ccccc3C2=O)nc1C
ZINC000000801110,COc1ccc([C@H]2CC(=O)C3=C(C2)NC(C)=C(C(=O)OCCc2ccccc2)[C@H]3c2cccc(OC)c2OC)cc1
ZINC000000801112,COc1ccc([C@H]2CC(=O)C3=C(C2)NC(C)=C(C(=O)OCCc2ccccc2)[C@@H]3c2cccc(OC)c2OC)cc1
ZINC000000801114,COc1ccc([C@@H]2CC(=O)C3=C(C2)NC(C)=C(C(=O)OCCc2ccccc2)[C@H]3c2cccc(OC)c2OC)cc1
ZINC000000801116,COc1ccc([C@@H]2CC(=O)C3=C(C2)NC(C)=C(C(=O)OCCc2ccccc2)[C@@H]3c2cccc(OC)c2OC)cc1
ZINC000000801118,CC1=C(C(=O)OCCc2ccccc2)[C@@H](c2cc3c(cc2[N+](=O)[O-])OCO3)C2=C(C[C@@H](c3ccccc3)CC2=O)N1
ZINC000000801119,CC1=C(C(=O)OCCc2ccccc2)[C@H](c2cc3c(cc2[N+](=O)[O-])OCO3)C2=C(C[C@@H](c3ccccc3)CC2=O)N1
ZINC000000801120,CC1=C(C(=O)OCCc2ccccc2)[C@@H](c2cc3c(cc2[N+](=O)[O-])OCO3)C2=C(C[C@H](c3ccccc3)CC2=O)N1
ZINC000000801121,CC1=C(C(=O)OCCc2ccccc2)[C@H](c2cc3c(cc2[N+](=O)[O-])OCO3)C2=C(C[C@H](c3ccccc3)CC2=O)N1
ZINC000000801122,COc1ccc([C@H]2CC(=O)C3=C(C2)NC(C)=C(C(=O)OCCc2ccccc2)[C@H]3c2ccccc2OC)cc1
ZINC000000801123,COc1ccc([C@H]2CC(=O)C3=C(C2)NC(C)=C(C(=O)OCCc2ccccc2)[C@@H]3c2ccccc2OC)cc1
ZINC000000801124,COc1ccc([C@@H]2CC(=O)C3=C(C2)NC(C)=C(C(=O)OCCc2ccccc2)[C@H]3c2ccccc2OC)cc1
ZINC000000801125,COc1ccc([C@@H]2CC(=O)C3=C(C2)NC(C)=C(C(=O)OCCc2ccccc2)[C@@H]3c2ccccc2OC)cc1
ZINC000000801138,COc1ccc([C@H]2CC(=O)C3=C(C2)NC(C)=C(C(=O)OCCc2ccccc2)[C@H]3c2cc3c(cc2[N+](=O)[O-])OCO3)cc1
ZINC000000801139,COc1ccc([C@H]2CC(=O)C3=C(C2)NC(C)=C(C(=O)OCCc2ccccc2)[C@@H]3c2cc3c(cc2[N+](=O)[O-])OCO3)cc1
ZINC000000801140,COc1ccc([C@@H]2CC(=O)C3=C(C2)NC(C)=C(C(=O)OCCc2ccccc2)[C@H]3c2cc3c(cc2[N+](=O)[O-])OCO3)cc1
ZINC000000801141,COc1ccc([C@@H]2CC(=O)C3=C(C2)NC(C)=C(C(=O)OCCc2ccccc2)[C@@H]3c2cc3c(cc2[N+](=O)[O-])OCO3)cc1
ZINC000000801142,COc1ccc([C@H]2CC(=O)C3=C(C2)NC(C)=C(C(=O)OC2CCCCC2)[C@H]3c2ccc(F)cc2)cc1
ZINC000000801143,COc1ccc([C@H]2CC(=O)C3=C(C2)NC(C)=C(C(=O)OC2CCCCC2)[C@@H]3c2ccc(F)cc2)cc1
ZINC000000801144,COc1ccc([C@@H]2CC(=O)C3=C(C2)NC(C)=C(C(=O)OC2CCCCC2)[C@H]3c2ccc(F)cc2)cc1
ZINC000000801145,COc1ccc([C@@H]2CC(=O)C3=C(C2)NC(C)=C(C(=O)OC2CCCCC2)[C@@H]3c2ccc(F)cc2)cc1
ZINC000000801152,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N[C@@H]2c1coc2ccc(Cl)cc2c1=O
ZINC000000801153,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N[C@H]2c1coc2ccc(Cl)cc2c1=O
ZINC000000801154,CC1=C(C(=O)OCCc2ccccc2)[C@@H](c2coc3ccc(Cl)cc3c2=O)C2=C(CCCC2=O)N1
ZINC000000801155,CC1=C(C(=O)OCCc2ccccc2)[C@H](c2coc3ccc(Cl)cc3c2=O)C2=C(CCCC2=O)N1
ZINC000000801156,CC1=C(C(=O)OC2CCCC2)[C@@H](c2coc3ccc(C)cc3c2=O)C2=C(CC(C)(C)CC2=O)N1
ZINC000000801157,CC1=C(C(=O)OC2CCCC2)[C@H](c2coc3ccc(C)cc3c2=O)C2=C(CC(C)(C)CC2=O)N1
ZINC000000801164,COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)CCC3)[C@@H]2c2coc3ccccc3c2=O)cc1
ZINC000000801165,COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)CCC3)[C@H]2c2coc3ccccc3c2=O)cc1
ZINC000000801170,COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)CC(C)(C)C3)[C@@H]2c2coc3ccccc3c2=O)cc1
ZINC000000801171,COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)CC(C)(C)C3)[C@H]2c2coc3ccccc3c2=O)cc1
ZINC000000801297,C=C(C)c1cccc(C(C)(C)NC(=O)N2CCN(C(=O)OCC)CC2)c1
ZINC000000801574,N#Cc1ccc(NC(=O)CSc2ncccn2)cc1
ZINC000000801589,CCOc1cccc([C@H]2C(C(=O)c3cccs3)=C(O)C(=O)N2Cc2cccnc2)c1
ZINC000000801590,CCOc1cccc([C@@H]2C(C(=O)c3cccs3)=C(O)C(=O)N2Cc2cccnc2)c1
ZINC000000801591,CCOc1cccc([C@H]2C(C(=O)c3cccs3)=C(O)C(=O)N2Cc2ccncc2)c1
ZINC000000801592,CCOc1cccc([C@@H]2C(C(=O)c3cccs3)=C(O)C(=O)N2Cc2ccncc2)c1
ZINC000000801593,CCOc1cccc([C@H]2C(C(=O)c3cccs3)=C(O)C(=O)N2CCCn2ccnc2)c1
ZINC000000801594,CCOc1cccc([C@@H]2C(C(=O)c3cccs3)=C(O)C(=O)N2CCCn2ccnc2)c1
ZINC000000801595,CCOc1cccc([C@H]2C(C(=O)c3cccs3)=C(O)C(=O)N2c2nnc(C)s2)c1
ZINC000000801596,CCOc1cccc([C@@H]2C(C(=O)c3cccs3)=C(O)C(=O)N2c2nnc(C)s2)c1
ZINC000000801605,CCOc1cccc([C@H]2C(C(=O)c3ccco3)=C(O)C(=O)N2Cc2cccnc2)c1
ZINC000000801606,CCOc1cccc([C@@H]2C(C(=O)c3ccco3)=C(O)C(=O)N2Cc2cccnc2)c1
ZINC000000801607,CCOc1cccc([C@H]2C(C(=O)c3ccco3)=C(O)C(=O)N2Cc2ccco2)c1
ZINC000000801608,CCOc1cccc([C@@H]2C(C(=O)c3ccco3)=C(O)C(=O)N2Cc2ccco2)c1
ZINC000000801609,CCOc1cccc([C@H]2C(C(=O)c3ccco3)=C(O)C(=O)N2Cc2ccncc2)c1
ZINC000000801611,CCOc1cccc([C@H]2C(C(=O)c3ccco3)=C(O)C(=O)N2CCCn2ccnc2)c1
ZINC000000801612,CCOc1cccc([C@@H]2C(C(=O)c3ccco3)=C(O)C(=O)N2CCCn2ccnc2)c1
ZINC000000801613,CCOc1cccc([C@H]2C(C(=O)c3ccco3)=C(O)C(=O)N2c2nnc(C)s2)c1
ZINC000000801614,CCOc1cccc([C@@H]2C(C(=O)c3ccco3)=C(O)C(=O)N2c2nnc(C)s2)c1
ZINC000000801761,N#Cc1c(NC(=O)CCn2cnc3ccccc3c2=O)sc2c1CCCC2
ZINC000000801810,CC1(C)CC(=O)C2=C(C1)Nc1[nH]c(=O)[nH]c(=O)c1[C@@H]2c1ccc2c(c1)OCO2
ZINC000000801812,CC1(C)CC(=O)C2=C(C1)Nc1[nH]c(=O)[nH]c(=O)c1[C@H]2c1ccc2c(c1)OCO2
ZINC000000801813,COc1cc([C@@H]2C3=C(CC(C)(C)CC3=O)Nc3[nH]c(=O)[nH]c(=O)c32)ccc1O
ZINC000000801814,COc1cc([C@H]2C3=C(CC(C)(C)CC3=O)Nc3[nH]c(=O)[nH]c(=O)c32)ccc1O
ZINC000000801862,CC1(C)CC(=O)C2=C(C1)Nc1ncnn1[C@@H]2c1cccc(Cl)c1Cl
ZINC000000801863,CC1(C)CC(=O)C2=C(C1)Nc1ncnn1[C@H]2c1cccc(Cl)c1Cl
ZINC000000801865,O=C1CCCC2=C1[C@@H](c1ccc(C(F)(F)F)cc1)C1=C(O)c3ccccc3C1=N2
ZINC000000801879,C=CCN(C(=O)c1ccc(Cl)cc1Cl)c1nnc(-c2ccncc2)s1
ZINC000000801941,C=CCn1c2ccccc2c2nnc(SCC(=O)Nc3cccc(C)c3)nc21
ZINC000000801975,CC1(C)[C@H]2CC[C@]1(C)/C(=N\OC(=O)O)C2
ZINC000000801990,O=[N+]([O-])c1cc2c(cc1/C=N/c1ccccc1NS(=O)(=O)Cc1ccccc1)OCO2
ZINC000000802012,Cc1sc(C(=O)Nc2cc3ccccc3o2)c(C#N)c1C
ZINC000000802014,Cc1sc(C(=O)Nc2cccs2)c(C#N)c1C
ZINC000000802015,Cc1sc(C(=O)Nc2ccco2)c(C#N)c1C
ZINC000000802216,COc1cc([N+](=O)[O-])cc(/C=N/c2nc3c(C)cc(C)cc3s2)c1O
ZINC000000802221,Cc1cc(C)c2nc(/N=C/c3cc(Cl)cc([N+](=O)[O-])c3O)sc2c1
ZINC000000802223,O=[N+]([O-])c1cccc(/C=N/c2ccc3oc(-c4ccccc4Br)nc3c2)c1
ZINC000000802225,Cc1ccc(-c2nc3c(C)cccc3o2)cc1/N=C\c1cccc([N+](=O)[O-])c1
ZINC000000802227,COc1cc(Cl)cc(/C=N/c2cc(-c3nc4c(C)cccc4o3)ccc2C)c1O
ZINC000000802233,CCOc1cc([N+](=O)[O-])cc(/C=N/c2cccc(NC(=O)c3ccco3)c2)c1O
ZINC000000802237,O=C(Nc1cccc(/N=C/c2cc([N+](=O)[O-])cc(Br)c2O)c1)c1ccco1
ZINC000000802239,O=C(Nc1cccc(/N=C/c2cc([N+](=O)[O-])ccc2O)c1)c1ccco1
ZINC000000802241,Cc1cc(C)c2oc(-c3ccc(C)c(/N=C\c4cc5c(cc4[N+](=O)[O-])OCO5)c3)nc2c1
ZINC000000802245,COC(=O)c1ccc(/C=N/c2cccc(NC(=O)c3ccc(F)cc3)c2)cc1
ZINC000000802249,O=C(Oc1ccc(/C=N/c2cccc(-c3nc4cc(Cl)ccc4o3)c2)cc1)c1ccco1
ZINC000000802253,Cc1cccc(C(=O)Nc2ccc(/N=C\c3cc(Br)ccc3O)cc2)c1
ZINC000000802256,COc1cccc(/C=N/c2ccc(-c3nc4cc(Cl)ccc4o3)cc2)c1O
ZINC000000802258,Oc1ccc(Cl)cc1/C=N/c1ccc(-c2nc3cc(Cl)ccc3o2)cc1
ZINC000000802260,COc1cc([N+](=O)[O-])cc(/C=N/c2ccc(-c3nc4cc(Cl)ccc4o3)cc2)c1O
ZINC000000802262,Oc1ccc(/C=N/c2cccc(-c3nc4cc(Cl)ccc4o3)c2)c(O)c1
ZINC000000802264,CCOc1cccc(/C=N/c2cccc(-c3nc4cc(Cl)ccc4o3)c2)c1O
ZINC000000802266,COc1cc([N+](=O)[O-])cc(/C=N/c2ccc(-c3nc4cc(C)ccc4o3)cc2C)c1O
ZINC000000802268,O=[N+]([O-])c1ccc(O)c(/C=N/c2ccc3oc(-c4ccccc4F)nc3c2)c1
ZINC000000802270,COc1cccc(/C=N/c2ccc3oc(-c4ccccc4F)nc3c2)c1O
ZINC000000802272,O=[N+]([O-])c1cc2c(cc1/C=N/c1ccc3oc(-c4ccccc4F)nc3c1)OCO2
ZINC000000802274,COc1cc(Br)cc(/C=N\c2ccc3oc(-c4ccccc4F)nc3c2)c1O
ZINC000000802280,Cc1cc(C)c2oc(-c3cccc(/N=C/c4ccc(OC(=O)c5ccco5)cc4)c3C)nc2c1
ZINC000000802385,Cc1c(C#N)c2ccccc2n1CC(=O)N1CCCCC1
ZINC000000802637,CC(C)n1c(Oc2ccc(C#N)cc2)nc2c1c(=O)n(C)c(=O)n2C
ZINC000000802638,C=CCn1c(Oc2ccc(C(=O)OC)cc2)nc2c1c(=O)n(C)c(=O)n2C
ZINC000000803054,N#Cc1c(NC(=O)Cn2c(=O)oc3ccccc32)sc2c1CCCC2
ZINC000000803061,CCOC(=O)C1=C(NC(=O)c2ccc(OC)cc2)SCC1=O
ZINC000000803255,COC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)[C@H]1c1cc(OC)ccc1OC
ZINC000000803258,COCc1cc(C)nc(SCC(=O)Nc2ccc(Cl)c(Cl)c2)c1C#N
ZINC000000803264,N#Cc1ccc(NC(=O)CSc2ccc([N+](=O)[O-])cn2)cc1
ZINC000000803270,CCN(C(=O)CSc1nc(C)cc(COC)c1C#N)c1ccccc1
ZINC000000803458,CCOc1cc(C(=O)Nc2sc3c(c2C#N)CCCC3)cc(OCC)c1OCC
ZINC000000803469,CCOc1cc(C(=O)Nc2sc3c(c2C#N)CCC3)cc(OCC)c1OCC
ZINC000000803470,CCOc1ccc(C(=O)Nc2sc3c(c2C#N)CCC3)cc1
ZINC000000803471,COc1c(Cl)cc(C(=O)Nc2sc3c(c2C#N)CCC3)cc1Cl
ZINC000000803472,COc1cc(OC)cc(C(=O)Nc2sc3c(c2C#N)CCC3)c1
ZINC000000803481,CC(C)c1ccc(OCC(=O)/N=C2/NCCS2)cc1
ZINC000000803491,COc1cc(C(=O)Nc2sc3c(c2C#N)CC[C@H](C)C3)cc(OC)c1OC
ZINC000000803493,COc1cc(C(=O)Nc2sc3c(c2C#N)CC[C@@H](C)C3)cc(OC)c1OC
ZINC000000803495,C[C@H]1CCc2c(sc(NC(=O)c3ccccc3F)c2C#N)C1
ZINC000000803496,C[C@@H]1CCc2c(sc(NC(=O)c3ccccc3F)c2C#N)C1
ZINC000000803547,COc1ccc(O)c([C@H]2Nc3cc(C)c(C)cc3NC3=C2C(=O)CC(C)(C)C3)c1
ZINC000000803548,COc1ccc(O)c([C@@H]2Nc3cc(C)c(C)cc3NC3=C2C(=O)CC(C)(C)C3)c1
ZINC000000803549,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N[C@@H]2c1cc(Cl)cc(Cl)c1O
ZINC000000803550,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N[C@H]2c1cc(Cl)cc(Cl)c1O
ZINC000000803556,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N[C@@H]2c1cc(O)ccc1O
ZINC000000803557,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N[C@H]2c1cc(O)ccc1O
ZINC000000803559,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N[C@@H]2c1ccc(O)c(O)c1
